rms_ch1,mav_ch1,var_ch1,wl_ch1,zc_ch1,ssc_ch1,iemg_ch1,rms_ch2,mav_ch2,var_ch2,wl_ch2,zc_ch2,ssc_ch2,iemg_ch2,mf_ch1,mdf_ch1,pf_ch1,mf_ch2,mdf_ch2,pf_ch2,ratio_rms,diff_rms,rms_ratio_ch1,rms_ratio_ch2,corr_coef,peak_time_ch1,peak_time_ch2,activation_time_diff,wl_ratio,iemg_ratio,mav_ratio,var_ratio,mdf_ratio,mf_ratio,pf_ratio,zc_ratio,ssc_ratio,rms_log_ratio,coactivation_idx,ch1_lead_ms,rms_dom,mav_dom,wl_dom,iemg_dom,zc_dom,ssc_dom,peak_ratio,ch1_rise_ms,ch2_rise_ms,ch1_fall_ms,ch2_fall_ms,rise_ratio,fall_ratio,onset_lag_ms,ch1_n_peaks,ch2_n_peaks,ch1_crest,ch2_crest,ch1_env_skew,ch2_env_skew,source,filename,file_id,subject_id,action_code,action_label,quality_label,abnormal_type,label_id,true_label,cycle_id,start_idx,end_idx,peak_idx,duration,file_cycle_count
362.168456891977,221.19932871461407,131165.99101262167,257622.29007843512,140.21336816895277,714,1015968.5167862225,95.67018766342439,64.8991880842968,9152.784750570165,100398.35703195649,197.25669497060744,934,298081.9708711752,73.59024602656216,78.32184840014575,61.39777922926192,74.02569126932288,97.60998277755297,37.01284563466144,0.2641593596649409,-266.4982692285526,0.7910395096588495,0.20896049034115052,0.26355942691868856,0.3154800783801437,0.4543871108208143,319.0,0.3897114531564385,0.2933968582157323,0.29339685821573236,0.06978016694654808,1.2462676095035996,1.0059171597633136,0.6028368794326241,1.4068322981366457,1.30812324929972,-1.331202722855728,0.41792098068230105,-319.0,-0.582079019317699,-0.5463158019102051,-0.4391476701565773,-0.5463158019102051,0.16903225806451605,0.13349514563106796,0.2743966218937451,3.0,4.0,21.0,5.5,1.3333333333333333,0.2619047619047619,111.5,10,14,5.37712816989872,5.585514013894422,-0.08937513607663838,-0.06956237753102545,data_standard_manual,emg_01_qpj_2.mat,data_standard_manual_emg_01_qpj_2,01,qpj,前平举,标准,nan,1,,6,39508,44100,,2.296,6
748.1237124837522,524.7529397446627,559689.0867230059,543529.7524913021,164.06035665294925,572,1912724.4653692958,452.6211726536704,282.69425665629956,204865.90791280387,342273.3981295349,203.56652949245543,698,1030420.5655122119,72.9766803840878,84.87082735440869,40.054869684499316,86.69410150891633,97.29476331493112,77.36625514403292,0.605008456624078,-295.50253983008184,0.6230496766997522,0.3769503233002478,0.7099414010645798,0.2847736625514403,0.4244170096021948,254.5,0.6297233896777568,0.5387187669569884,0.5387187669569884,0.36603520199455575,1.1463864127144867,1.1879699248120301,1.9315068493150684,1.2408026755852843,1.2202797202797202,-0.5025128431579474,0.7539006466004956,-254.5,-0.24609935339950434,-0.299782678257219,-0.22720212072028836,-0.299782678257219,0.10746268656716419,0.09921259842519685,0.6861096968758134,2.0,2.0,15.5,6.0,1.0,0.3870967741935484,-18.5,9,8,5.16596340642462,5.858459576964003,-0.10274348422496571,-0.10027434842249655,data_standard_manual,emg_01_tj_1.mat,data_standard_manual_emg_01_tj_1,01,tj,推肩,标准,nan,3,,1,562,4206,,1.822,5
742.680828939708,490.21699926680725,551573.3558790154,632387.0832198295,162.82051282051282,685,2294215.556568658,421.6190899901522,242.11301498912334,177762.6512244721,386057.1175501717,201.70940170940173,912,1133088.9101490972,75.64102564102565,83.91947584700318,41.88034188034188,91.45299145299145,98.50613076190321,32.478632478632484,0.5676989004712546,-321.06173894955583,0.637877592246443,0.362122407753557,0.7753489535920173,0.3158119658119658,0.3888888888888889,171.0,0.6104759692189523,0.4938894721138588,0.4938894721138588,0.3222828828292122,1.173817278619489,1.2090395480225988,0.7755102040816327,1.2388451443569555,1.3313868613138686,-0.5661641056203415,0.724244815507114,-171.0,-0.275755184492886,-0.3387871307306243,-0.24186888735133302,-0.3387871307306243,0.10668229777256748,0.14214151534126487,0.5477177217731896,7.0,4.0,3.0,3.0,0.5714285714285714,1.0,0.0,6,6,6.333497096923342,6.110578332817492,-0.07948717948717948,-0.07735042735042735,data_standard_manual,emg_01_tj_1.mat,data_standard_manual_emg_01_tj_1,01,tj,推肩,标准,nan,3,,2,8013,12692,,2.3395,5
766.9526562207644,531.1279337155767,588215.4039706023,601109.5371060261,164.0394088669951,587,2156379.4108852413,430.7656231762521,271.9717410386326,185559.02082860336,371449.60276944336,187.68472906403943,762,1104205.2686168484,75.86206896551724,84.95082333234903,33.99014778325123,94.58128078817734,100.20278609961333,106.4039408866995,0.5616586886847652,-336.1870330445123,0.6403447867614426,0.3596552132385575,0.7153474558585613,0.37266009852216747,0.27955665024630544,-189.0,0.6179399590925565,0.5120644646498214,0.5120644646498215,0.3154610021703498,1.1795387280426322,1.2467532467532467,3.1304347826086953,1.144144144144144,1.2981260647359454,-0.5768609290867439,0.719310426477115,189.0,-0.2806895735228851,-0.3226949291895299,-0.2361398139407639,-0.32269492918952997,0.06722689075630249,0.12972572275759822,0.591205154014909,5.5,3.5,10.0,14.0,0.6363636363636364,1.4,-145.5,11,8,5.340393037526775,5.6213283117626665,-0.1066502463054187,-0.10862068965517241,data_standard_manual,emg_01_tj_1.mat,data_standard_manual_emg_01_tj_1,01,tj,推肩,标准,nan,3,,3,16394,20453,,2.0295,5
759.9039191351461,536.3631116376963,577452.8159874616,537645.0596556847,164.97597437266418,537,2009216.2161948103,455.65305077187094,295.3499877385737,207619.67376223352,342465.99738318287,191.13721302722905,679,1106381.0540686972,77.41591030432461,80.31641148972732,79.01761879337961,83.28884143085959,91.77643876917186,79.01761879337961,0.5996192930422757,-304.2508683632752,0.6251487490489848,0.3748512509510153,0.7959665154315897,0.3836091831286706,0.4241857981847304,76.0,0.6369741360638611,0.5506530582179137,0.5506530582179137,0.35954396275165385,1.1426859973806265,1.0758620689655174,1.0,1.1585760517799353,1.2644320297951583,-0.5114603367498738,0.7497025019020306,-76.0,-0.25029749809796953,-0.2897791607224493,-0.22176640176432,-0.2897791607224493,0.07346326836581708,0.11677631578947369,0.76406146237641,4.0,2.5,16.5,14.0,0.625,0.8484848484848485,-182.5,10,8,4.934191181281787,6.2873649553319915,-0.0790176187933796,-0.07501334757074213,data_standard_manual,emg_01_tj_1.mat,data_standard_manual_emg_01_tj_1,01,tj,推肩,标准,nan,3,,4,24506,28251,,1.8725,5
790.5437457774686,569.1560154924064,624959.3874285884,607133.1236908131,159.71873430436966,574,2266379.253690762,475.48613293419254,307.9608355194542,226087.0497683762,394782.45551674673,189.35208437970869,700,1226300.0470384664,64.79156202913109,77.78735699322547,37.669512807634355,83.37518834756405,92.57274799172228,39.17629331993973,0.601467199600157,-315.0576128432761,0.6244274002300346,0.3755725997699654,0.7260151369534157,0.29105976896032143,0.29105976896032143,0.0,0.6502403511059175,0.5410833359162888,0.5410833359162888,0.3617627870166368,1.1900744744391363,1.2868217054263569,1.04,1.1855345911949686,1.2195121951219512,-0.5083832760598305,0.7511451995399308,0.0,-0.24885480046006922,-0.2977883501743604,-0.21194467136843986,-0.2977883501743604,0.08489208633093524,0.0989010989010989,0.7144592757260428,6.0,5.0,3.0,2.5,0.8333333333333334,0.8333333333333334,-193.5,13,7,4.81246896376993,5.7165429679205175,-0.07910597689603216,-0.06102461074836768,data_standard_manual,emg_01_tj_1.mat,data_standard_manual_emg_01_tj_1,01,tj,推肩,标准,nan,3,,5,32149,36130,,1.9905,5
571.6636734083838,385.82802219470045,326799.2969431239,430775.77952171606,145.84740040513168,646,1714233.902611054,355.65864222457554,224.39294294453376,126493.05184707577,297765.32638874894,183.6596893990547,772,996977.8455025635,66.62165203691198,73.64845782301727,25.658338960162048,79.67589466576636,86.89938399152999,37.36214269637632,0.6221466550499194,-216.00503118380828,0.6164670727439415,0.38353292725605853,0.6751772870584243,0.31442718883637183,0.31397704253882514,-1.0,0.6912304278558867,0.5815879874875919,0.5815879874875919,0.38706647483727785,1.1799212985607341,1.195945945945946,1.456140350877193,1.2592592592592593,1.195046439628483,-0.4745794342116301,0.7670658545121171,1.0,-0.23293414548788297,-0.26455184019010564,-0.1825709655280777,-0.2645518401901056,0.11475409836065574,0.08885754583921016,0.705893672938319,3.5,2.5,16.5,16.0,0.7142857142857143,0.9696969696969697,-81.0,7,8,6.31673220668287,7.167026073595735,-0.14505964438442492,-0.14078325455773127,data_standard_manual,emg_01_tj_2.mat,data_standard_manual_emg_01_tj_2,01,tj,推肩,标准,nan,3,,1,2246,6688,,2.221,5
692.148806802305,493.3576159352015,479069.87539093674,440199.02866570465,130.87832794227418,516,1982804.258443575,348.56777623242357,225.37098393118313,121499.49459973474,265220.3045121194,169.6939537198308,715,905765.984419425,59.218711122169694,67.28929505513034,68.67379945260015,75.64070664344364,85.36875202938334,91.0674297088828,0.5036023652815214,-343.5810305698814,0.6650694512659727,0.3349305487340274,0.6632879947003401,0.3543169942771834,0.35406817616322467,-0.5,0.602500885374585,0.45681059063813817,0.45681059063813817,0.25361539274534256,1.268682514201411,1.2773109243697478,1.326086956521739,1.296577946768061,1.3856589147286822,-0.6859682800765065,0.6698610974680548,0.5,-0.33013890253194533,-0.3728620678985621,-0.2480492324548697,-0.3728620678985621,0.12913907284768217,0.16165718927701056,0.6347209105976128,2.5,4.0,2.5,8.0,1.6,3.2,-80.5,8,8,5.348608556183144,6.7411790079916765,-0.09790992784274694,-0.11035083354068176,data_standard_manual,emg_01_tj_2.mat,data_standard_manual_emg_01_tj_2,01,tj,推肩,标准,nan,3,,2,10622,14640,,2.009,5
549.3180281475434,391.03237699055074,301749.86935276614,405665.9347059218,150.81652257444765,537,1628258.8177886533,356.5648941280805,229.88028647073048,127138.52355052251,285278.9131319916,179.63496637848223,683,957221.5128641217,68.20365033621519,75.68044779542251,67.72334293948127,84.0537944284342,89.13603128672817,91.25840537944285,0.6491046640695896,-192.7531340194629,0.6063896499645105,0.39361035003548955,0.7247072190485634,0.468059558117195,0.4675792507204611,-1.0,0.7032360588492548,0.5878804416143922,0.5878804416143922,0.4213374601395069,1.1777947129445965,1.232394366197183,1.3475177304964538,1.1910828025477707,1.271880819366853,-0.43216130552778126,0.7872207000709791,1.0,-0.2127792999290209,-0.259540672953064,-0.17423535604996862,-0.25954067295306393,0.08720930232558141,0.11967213114754098,0.6331284474044335,7.0,3.5,10.5,16.0,0.5,1.5238095238095237,2.0,9,11,5.251793690027608,5.122532881229005,-0.07540826128722383,-0.07829010566762729,data_standard_manual,emg_01_tj_2.mat,data_standard_manual_emg_01_tj_2,01,tj,推肩,标准,nan,3,,3,18461,22624,,2.0815,5
557.7024301364507,392.81680642423595,311031.3101963655,448577.3030382134,136.12774451097806,637,1968012.200185422,279.0591013960478,177.34842615373083,77873.78231017542,267258.05410191696,178.4431137724551,843,888515.6150301914,63.47305389221557,69.29320685695674,35.528942115768466,81.0379241516966,90.14481916246336,30.339321357285428,0.5003727549255462,-278.6433287404029,0.6665010389698949,0.3334989610301051,0.6568237722669332,0.2822355289421158,0.2820359281437126,-0.5,0.5957904073429007,0.4514787128588315,0.4514787128588315,0.25037280735823936,1.3009185640455492,1.2767295597484276,0.8539325842696628,1.310850439882698,1.3233908948194661,-0.6924019484632847,0.6669979220602102,0.5,-0.33300207793978975,-0.37790515443440525,-0.2532974197596135,-0.37790515443440525,0.13451776649746186,0.13918918918918918,0.44837818017362224,3.0,3.5,7.0,13.5,1.1666666666666667,1.9285714285714286,8.0,6,9,7.044562235905607,6.312549922757431,-0.16107784431137723,-0.19540918163672655,data_standard_manual,emg_01_tj_2.mat,data_standard_manual_emg_01_tj_2,01,tj,推肩,标准,nan,3,,4,27051,32060,,2.5045,5
