accuracy,precision_macro,recall_macro,f1_macro,scope,train_set,feature_set,n_features,model,decision,n_train_cycles,n_train_files,loso_file_f1,loso_file_precision,loso_file_recall,loso_subject_mean_f1,loso_subject_std_f1
0.5277777777777778,0.6549707602339181,0.5277777777777778,0.47675940149058427,cycle_to_file,standard_manual_plus_2_auto,stable15,15,ExtraTrees_shallow,majority_vote,218,49,,,,,
0.5277777777777778,0.45814536340852124,0.5277777777777778,0.4749704172454597,cycle_to_file,standard_manual_plus_2_auto,invariant_synergy,50,ExtraTrees_shallow,majority_vote,218,49,,,,,
0.5555555555555556,0.48148148148148145,0.5555555555555555,0.47179487179487184,cycle_to_file,standard_manual_data,stable15_plus_timing,20,LR_C0.1,majority_vote,174,40,0.9569444444444445,0.9607843137254902,0.9583333333333334,0.5846153846153845,0.30173724478678254
0.5555555555555556,0.48148148148148145,0.5555555555555555,0.47179487179487184,cycle_to_file,standard_manual_data,stable15_plus_timing,20,LR_C0.03,majority_vote,174,40,0.9569444444444445,0.9607843137254902,0.9583333333333334,0.5846153846153845,0.30173724478678254
0.5,0.7115384615384616,0.5000000000000001,0.47067669172932325,cycle_to_file,data_plus_2_auto,time_amplitude,10,KNN5,mean_proba,339,74,0.6420650953984287,0.6464646464646465,0.65007215007215,0.49329805996472653,0.2629132183132053
0.5277777777777778,0.8045977011494253,0.5277777777777778,0.4686262247237856,cycle_to_file,data_auto,time_amplitude,10,LR_C0.03,majority_vote,295,65,0.7015110708382627,0.7032388663967613,0.7002840434419383,0.5378835978835979,0.29366930681906084
0.5277777777777778,0.8045977011494253,0.5277777777777778,0.4686262247237856,cycle_to_file,data_plus_2_auto,all_cycle_features,62,LR_C0.03,mean_proba,339,74,,,,,
0.5277777777777778,0.8045977011494253,0.5277777777777778,0.4686262247237856,cycle_to_file,data_auto,all_cycle_features,62,LR_C0.1,majority_vote,295,65,0.7161904761904762,0.7191666666666666,0.7186967418546365,0.5622222222222223,0.3008301272015467
0.5277777777777778,0.8045977011494253,0.5277777777777778,0.4686262247237856,cycle_to_file,data_auto,all_cycle_features,62,LR_C0.03,majority_vote,295,65,0.701662887377173,0.7017973856209151,0.7053634085213033,0.5452910052910053,0.30162119924601966
0.5277777777777778,0.8045977011494253,0.5277777777777778,0.4686262247237856,cycle_to_file,data_plus_2_auto,time_amplitude,10,LR_C0.1,mean_proba,339,74,,,,,
0.5277777777777778,0.8045977011494253,0.5277777777777778,0.4686262247237856,cycle_to_file,data_plus_2_auto,literature28,28,KNN5,mean_proba,339,74,0.7404243053153464,0.7491517323775388,0.737914862914863,0.575925925925926,0.25815239913604954
